分拣中心,日期,小时,货量
SC1,2023-12-28,5,2966.127980158732
SC1,2023-12-28,6,408.3183690476191
SC1,2023-12-28,7,1179.30563997114
SC1,2023-12-28,8,2365.0665230880227
SC1,2023-12-28,9,2015.3794325396825
SC1,2023-12-28,10,1700.5434558497052
SC1,2023-12-28,11,2185.824177128427
SC1,2023-12-28,12,3092.805873015874
SC1,2023-12-28,13,2702.5681562049062
SC1,2023-12-28,14,564.7606190476189
SC1,2023-12-28,15,906.7156522366522
SC1,2023-12-28,16,1181.7573228715728
SC1,2023-12-28,17,1301.423995310245
SC1,2023-12-28,18,1439.62603066378
SC1,2023-12-28,19,2198.772674603175
SC1,2023-12-28,20,2855.864746392496
SC1,2023-12-28,21,2992.8261847041845
SC1,2023-12-28,22,3727.8521593684086
SC1,2023-12-28,23,3592.859631132756
SC1,2023-12-29,0,3616.277689033189
SC1,2023-12-29,1,3870.555043650793
SC1,2023-12-29,2,3656.7861150793656
SC1,2023-12-29,3,3614.0429404761903
SC1,2023-12-29,4,3531.494714285714
SC1,2023-12-29,5,2576.385750000001
SC1,2023-12-29,6,354.2269246031746
SC1,2023-12-29,7,1558.3918571428576
SC1,2023-12-29,8,2350.721817460317
SC1,2023-12-29,9,1608.011753968254
SC1,2023-12-29,10,1481.511884920634
SC1,2023-12-29,11,2310.122154761905
SC1,2023-12-29,12,2773.1742694805203
SC1,2023-12-29,13,2309.0531825396824
SC1,2023-12-29,14,190.09418506493512
SC1,2023-12-29,15,446.8016984126984
SC1,2023-12-29,16,1115.3349325396823
SC1,2023-12-29,17,1080.1196626984126
SC1,2023-12-29,18,1127.377531746032
SC1,2023-12-29,19,2043.6170833333335
SC1,2023-12-29,20,3200.1783412698405
SC1,2023-12-29,21,3348.5510674603165
SC1,2023-12-29,22,3538.2494733044737
SC1,2023-12-29,23,3739.762603174602
SC1,2023-12-30,0,4374.375857142858
SC1,2023-12-30,1,3927.2947857142863
SC1,2023-12-30,2,3765.6326666666655
SC1,2023-12-30,3,3719.8883174603175
SC1,2023-12-30,4,3614.303174603175
SC1,2023-12-30,5,2905.603984126984
SC1,2023-12-30,6,657.6298506493507
SC1,2023-12-30,7,1759.6483174603172
SC1,2023-12-30,8,2668.91961904762
SC1,2023-12-30,9,2746.7947023809525
SC1,2023-12-30,10,2328.767892857144
SC1,2023-12-30,11,2672.1466071428567
SC1,2023-12-30,12,3158.376486291485
SC1,2023-12-30,13,2821.1709285714287
SC1,2023-12-30,14,681.0751785714288
SC1,2023-12-30,15,1340.2413888888889
SC1,2023-12-30,16,1804.7270119047612
SC1,2023-12-30,17,1664.0179801587303
SC1,2023-12-30,18,1751.0834126984128
SC1,2023-12-30,19,2376.422404761905
SC1,2023-12-30,20,3366.942706349208
SC1,2023-12-30,21,3080.7850674603187
SC1,2023-12-30,22,3619.0389617604615
SC1,2023-12-30,23,4016.775507936507
SC1,2023-12-31,0,3553.050599206349
SC1,2023-12-31,1,3511.467983044733
SC1,2023-12-31,2,3814.315
SC1,2023-12-31,3,3700.160615079365
SC1,2023-12-31,4,3546.043706349205
SC1,2023-12-31,5,3338.622325396825
SC1,2023-12-31,6,644.7696352813854
SC1,2023-12-31,7,1811.4872063492064
SC1,2023-12-31,8,2574.860384920635
SC1,2023-12-31,9,2150.012535714286
SC1,2023-12-31,10,2015.8649920634928
SC1,2023-12-31,11,2409.5621666666666
SC1,2023-12-31,12,2951.080011904761
SC1,2023-12-31,13,2303.726595238096
SC1,2023-12-31,14,535.6405992063492
SC1,2023-12-31,15,943.003119047619
SC1,2023-12-31,16,1447.3074346764345
SC1,2023-12-31,17,1607.630793650794
SC1,2023-12-31,18,1652.722365079365
SC1,2023-12-31,19,2426.6375595238096
SC1,2023-12-31,20,3215.5178809523813
SC1,2023-12-31,21,3281.664527777777
SC1,2023-12-31,22,3568.368322871574
SC1,2023-12-31,23,3752.935777777777
SC10,2023-12-01,0,3389.038023809524
SC10,2023-12-01,1,1781.3275930735929
SC10,2023-12-01,2,2179.00251984127
SC10,2023-12-01,3,1888.1209047619047
SC10,2023-12-01,4,2014.9558311688315
SC10,2023-12-01,5,2199.001722222222
SC10,2023-12-01,6,736.5269722222221
SC10,2023-12-01,7,188.6055238095238
SC10,2023-12-01,8,486.50943650793647
SC10,2023-12-01,9,585.8421818181818
SC10,2023-12-01,10,1215.861198412698
SC10,2023-12-01,11,1281.2828095238096
SC10,2023-12-01,12,1030.4223214285712
SC10,2023-12-01,13,1028.1702182539682
SC10,2023-12-01,14,490.5187976190476
SC10,2023-12-01,15,414.5748316781259
SC10,2023-12-01,16,534.2009166666666
SC10,2023-12-01,17,875.3526904761908
SC10,2023-12-01,18,1873.4249365079363
SC10,2023-12-01,19,2917.001166666666
SC10,2023-12-01,20,4923.394448412698
SC10,2023-12-01,21,4758.404416666666
SC10,2023-12-01,22,4684.421381673881
SC10,2023-12-01,23,4423.3234722222205
SC10,2023-12-02,0,2793.306857142858
SC10,2023-12-02,1,1925.3093253968252
SC10,2023-12-02,2,2410.303670995671
SC10,2023-12-02,3,2103.9165
SC10,2023-12-02,4,2078.59036904762
SC10,2023-12-02,5,2001.9476666666667
SC10,2023-12-02,6,240.2905670995672
SC10,2023-12-02,7,409.2049523809525
SC10,2023-12-02,8,975.0405793650798
SC10,2023-12-02,9,648.7612936507936
SC10,2023-12-02,10,946.219746031746
SC10,2023-12-02,11,1374.6595595238098
SC10,2023-12-02,12,1031.8230317460318
SC10,2023-12-02,13,1392.2574642857146
SC10,2023-12-02,14,507.0833531746032
SC10,2023-12-02,15,454.28984920634895
SC10,2023-12-02,16,774.2213253968253
SC10,2023-12-02,17,1458.9439444444445
SC10,2023-12-02,18,2089.9037063492065
SC10,2023-12-02,19,2670.640237012986
SC10,2023-12-02,20,5073.59094047619
SC10,2023-12-02,21,4847.962007936509
SC10,2023-12-02,22,4525.720809523809
SC10,2023-12-02,23,4620.586722222221
SC10,2023-12-03,0,3627.75532936508
SC10,2023-12-03,1,1525.3892222222223
SC10,2023-12-03,2,2252.9961626984123
SC10,2023-12-03,3,1954.216242063492
SC10,2023-12-03,4,1769.7902633477636
SC10,2023-12-03,5,2047.79124025974
SC10,2023-12-03,6,659.1101385281386
SC10,2023-12-03,7,245.66976190476188
SC10,2023-12-03,8,505.9658484848485
SC10,2023-12-03,9,725.9385952380951
SC10,2023-12-03,10,1276.058142857143
SC10,2023-12-03,11,1331.9113333333337
SC10,2023-12-03,12,956.8637182539682
SC10,2023-12-03,13,956.1991111111108
SC10,2023-12-03,14,653.3826190476191
SC10,2023-12-03,15,321.437380952381
SC10,2023-12-03,16,221.35173376623376
SC10,2023-12-03,17,924.9883134920632
SC10,2023-12-03,18,1852.6989502164504
SC10,2023-12-03,19,3124.883042207792
SC10,2023-12-03,20,4845.473
SC10,2023-12-03,21,4718.031964285716
SC10,2023-12-03,22,4155.369563492064
SC10,2023-12-03,23,4503.618301587303
SC10,2023-12-04,0,3343.272896825397
SC10,2023-12-04,1,1811.3914722222223
SC10,2023-12-04,2,2019.4672698412692
SC10,2023-12-04,3,1849.826694444445
SC10,2023-12-04,4,1996.616873015873
SC10,2023-12-04,5,1799.8773650793646
SC10,2023-12-04,6,310.0694087301587
SC10,2023-12-04,7,175.54642857142855
SC10,2023-12-04,8,450.3239682539681
SC10,2023-12-04,9,404.96085317460313
SC10,2023-12-04,10,1203.3649682539683
SC10,2023-12-04,11,1405.4145952380954
SC10,2023-12-04,12,656.7153571428572
SC10,2023-12-04,13,934.723761904762
SC10,2023-12-04,14,568.2563571428573
SC10,2023-12-04,15,291.9687301587302
SC10,2023-12-04,16,219.33127380952365
SC10,2023-12-04,17,712.7064166666667
SC10,2023-12-04,18,1950.0928214285711
SC10,2023-12-04,19,2888.011875541126
SC10,2023-12-04,20,4736.635996031745
SC10,2023-12-04,21,4935.99917063492
SC10,2023-12-04,22,4546.289765873016
SC10,2023-12-04,23,4406.845479437229
SC10,2023-12-05,0,3836.761396825396
SC10,2023-12-05,1,1669.3436944444445
SC10,2023-12-05,2,2196.5584523809525
SC10,2023-12-05,3,1693.7372896825398
SC10,2023-12-05,4,1861.2328928571428
SC10,2023-12-05,5,1840.4888253968256
SC10,2023-12-05,6,349.4322261904761
SC10,2023-12-05,7,91.82114285714282
SC10,2023-12-05,8,379.720740981241
SC10,2023-12-05,9,406.0540674603175
SC10,2023-12-05,10,998.1589523809524
SC10,2023-12-05,11,1178.2024285714292
SC10,2023-12-05,12,991.5901904761906
SC10,2023-12-05,13,1080.7877857142855
SC10,2023-12-05,14,647.6287857142856
SC10,2023-12-05,15,362.5457734487734
SC10,2023-12-05,16,279.54971428571434
SC10,2023-12-05,17,724.9179047619047
SC10,2023-12-05,18,1659.865852092352
SC10,2023-12-05,19,2970.9299642857145
SC10,2023-12-05,20,5126.61669047619
SC10,2023-12-05,21,4948.573787878788
SC10,2023-12-05,22,4474.835214285714
SC10,2023-12-05,23,4589.333845238096
SC10,2023-12-06,0,3269.9011810966813
SC10,2023-12-06,1,1393.98983982684
SC10,2023-12-06,2,1977.2974930902435
SC10,2023-12-06,3,1930.9840454545451
SC10,2023-12-06,4,2232.91910064935
SC10,2023-12-06,5,2132.750377705627
SC10,2023-12-06,6,584.8893769841271
SC10,2023-12-06,7,63.58780519480522
SC10,2023-12-06,8,351.38231746031744
SC10,2023-12-06,9,447.3191010101011
SC10,2023-12-06,10,1348.928192640693
SC10,2023-12-06,11,1453.7518394660897
SC10,2023-12-06,12,1025.700056277056
SC10,2023-12-06,13,1161.8499826839827
SC10,2023-12-06,14,893.1860238095236
SC10,2023-12-06,15,286.4425476190476
SC10,2023-12-06,16,253.1441911976912
SC10,2023-12-06,17,794.13159018759
SC10,2023-12-06,18,1745.7272853535355
SC10,2023-12-06,19,3184.6866031746026
SC10,2023-12-06,20,4777.794515873016
SC10,2023-12-06,21,4687.692573593074
SC10,2023-12-06,22,4255.3998299755785
SC10,2023-12-06,23,4102.327968253969
SC10,2023-12-07,0,4037.667146825398
SC10,2023-12-07,1,1657.7787694805197
SC10,2023-12-07,2,2105.426353896105
SC10,2023-12-07,3,1832.2642281884785
SC10,2023-12-07,4,2066.9069246031745
SC10,2023-12-07,5,2198.888519841269
SC10,2023-12-07,6,613.2036428571431
SC10,2023-12-07,7,136.2522380952381
SC10,2023-12-07,8,350.24733333333336
SC10,2023-12-07,9,552.5935238095238
SC10,2023-12-07,10,1414.9504397546898
SC10,2023-12-07,11,1229.023476273726
SC10,2023-12-07,12,1044.58098992674
SC10,2023-12-07,13,1252.4760505050504
SC10,2023-12-07,14,600.6791825396826
SC10,2023-12-07,15,101.46626381951384
SC10,2023-12-07,16,227.8967936507936
SC10,2023-12-07,17,578.5560436507936
SC10,2023-12-07,18,1702.825413419913
SC10,2023-12-07,19,3022.36687085137
SC10,2023-12-07,20,4816.943007936508
SC10,2023-12-07,21,4687.530035714286
SC10,2023-12-07,22,4144.926672438672
SC10,2023-12-07,23,4090.1286547619047
SC10,2023-12-08,0,3389.038023809524
SC10,2023-12-08,1,1781.3275930735929
SC10,2023-12-08,2,2179.00251984127
SC10,2023-12-08,3,1888.1209047619047
SC10,2023-12-08,4,2014.9558311688315
SC10,2023-12-08,5,2199.001722222222
SC10,2023-12-08,6,736.5269722222221
SC10,2023-12-08,7,188.6055238095238
SC10,2023-12-08,8,486.50943650793647
SC10,2023-12-08,9,585.8421818181818
SC10,2023-12-08,10,1215.861198412698
SC10,2023-12-08,11,1281.2828095238096
SC10,2023-12-08,12,1030.4223214285712
SC10,2023-12-08,13,1028.1702182539682
SC10,2023-12-08,14,490.5187976190476
SC10,2023-12-08,15,414.5748316781259
SC10,2023-12-08,16,534.2009166666666
SC10,2023-12-08,17,875.3526904761908
SC10,2023-12-08,18,1873.4249365079363
SC10,2023-12-08,19,2917.001166666666
SC10,2023-12-08,20,4923.394448412698
SC10,2023-12-08,21,4758.404416666666
SC10,2023-12-08,22,4684.421381673881
SC10,2023-12-08,23,4423.3234722222205
SC10,2023-12-09,0,2793.306857142858
SC10,2023-12-09,1,1925.3093253968252
SC10,2023-12-09,2,2410.303670995671
SC10,2023-12-09,3,2103.9165
SC10,2023-12-09,4,2078.59036904762
SC10,2023-12-09,5,2001.9476666666667
SC10,2023-12-09,6,240.2905670995672
SC10,2023-12-09,7,409.2049523809525
SC10,2023-12-09,8,975.0405793650798
SC10,2023-12-09,9,648.7612936507936
SC10,2023-12-09,10,946.219746031746
SC10,2023-12-09,11,1374.6595595238098
SC10,2023-12-09,12,1031.8230317460318
SC10,2023-12-09,13,1392.2574642857146
SC10,2023-12-09,14,507.0833531746032
SC10,2023-12-09,15,454.28984920634895
SC10,2023-12-09,16,774.2213253968253
SC10,2023-12-09,17,1458.9439444444445
SC10,2023-12-09,18,2089.9037063492065
SC10,2023-12-09,19,2670.640237012986
SC10,2023-12-09,20,5073.59094047619
SC10,2023-12-09,21,4847.962007936509
SC10,2023-12-09,22,4525.720809523809
SC10,2023-12-09,23,4620.586722222221
SC10,2023-12-10,0,3627.75532936508
SC10,2023-12-10,1,1525.3892222222223
SC10,2023-12-10,2,2252.9961626984123
SC10,2023-12-10,3,1954.216242063492
SC10,2023-12-10,4,1769.7902633477636
SC10,2023-12-10,5,2047.79124025974
SC10,2023-12-10,6,659.1101385281386
SC10,2023-12-10,7,245.66976190476188
SC10,2023-12-10,8,505.9658484848485
SC10,2023-12-10,9,725.9385952380951
SC10,2023-12-10,10,1276.058142857143
SC10,2023-12-10,11,1331.9113333333337
SC10,2023-12-10,12,956.8637182539682
SC10,2023-12-10,13,956.1991111111108
SC10,2023-12-10,14,653.3826190476191
SC10,2023-12-10,15,321.437380952381
SC10,2023-12-10,16,221.35173376623376
SC10,2023-12-10,17,924.9883134920632
SC10,2023-12-10,18,1852.6989502164504
SC10,2023-12-10,19,3124.883042207792
SC10,2023-12-10,20,4845.473
SC10,2023-12-10,21,4718.031964285716
SC10,2023-12-10,22,4155.369563492064
SC10,2023-12-10,23,4503.618301587303
SC10,2023-12-11,0,3343.272896825397
SC10,2023-12-11,1,1811.3914722222223
SC10,2023-12-11,2,2019.4672698412692
SC10,2023-12-11,3,1849.826694444445
SC10,2023-12-11,4,1996.616873015873
SC10,2023-12-11,5,1799.8773650793646
SC10,2023-12-11,6,310.0694087301587
SC10,2023-12-11,7,175.54642857142855
SC10,2023-12-11,8,450.3239682539681
SC10,2023-12-11,9,404.96085317460313
SC10,2023-12-11,10,1203.3649682539683
SC10,2023-12-11,11,1405.4145952380954
SC10,2023-12-11,12,656.7153571428572
SC10,2023-12-11,13,934.723761904762
SC10,2023-12-11,14,568.2563571428573
SC10,2023-12-11,15,291.9687301587302
SC10,2023-12-11,16,219.33127380952365
SC10,2023-12-11,17,712.7064166666667
SC10,2023-12-11,18,1950.0928214285711
SC10,2023-12-11,19,2888.011875541126
SC10,2023-12-11,20,4736.635996031745
SC10,2023-12-11,21,4935.99917063492
SC10,2023-12-11,22,4546.289765873016
SC10,2023-12-11,23,4406.845479437229
SC10,2023-12-12,0,3836.761396825396
SC10,2023-12-12,1,1669.3436944444445
SC10,2023-12-12,2,2196.5584523809525
SC10,2023-12-12,3,1693.7372896825398
SC10,2023-12-12,4,1861.2328928571428
SC10,2023-12-12,5,1840.4888253968256
SC10,2023-12-12,6,349.4322261904761
SC10,2023-12-12,7,91.82114285714282
SC10,2023-12-12,8,379.720740981241
SC10,2023-12-12,9,406.0540674603175
SC10,2023-12-12,10,998.1589523809524
SC10,2023-12-12,11,1178.2024285714292
SC10,2023-12-12,12,991.5901904761906
SC10,2023-12-12,13,1080.7877857142855
SC10,2023-12-12,14,647.6287857142856
SC10,2023-12-12,15,362.5457734487734
SC10,2023-12-12,16,279.54971428571434
SC10,2023-12-12,17,724.9179047619047
SC10,2023-12-12,18,1659.865852092352
SC10,2023-12-12,19,2970.9299642857145
SC10,2023-12-12,20,5126.61669047619
SC10,2023-12-12,21,4948.573787878788
SC10,2023-12-12,22,4474.835214285714
SC10,2023-12-12,23,4589.333845238096
SC10,2023-12-13,0,3269.9011810966813
SC10,2023-12-13,1,1393.98983982684
SC10,2023-12-13,2,1977.2974930902435
SC10,2023-12-13,3,1930.9840454545451
SC10,2023-12-13,4,2232.91910064935
SC10,2023-12-13,5,2132.750377705627
SC10,2023-12-13,6,584.8893769841271
SC10,2023-12-13,7,63.58780519480522
SC10,2023-12-13,8,351.38231746031744
SC10,2023-12-13,9,447.3191010101011
SC10,2023-12-13,10,1348.928192640693
SC10,2023-12-13,11,1453.7518394660897
SC10,2023-12-13,12,1025.700056277056
SC10,2023-12-13,13,1161.8499826839827
SC10,2023-12-13,14,893.1860238095236
SC10,2023-12-13,15,286.4425476190476
SC10,2023-12-13,16,253.1441911976912
SC10,2023-12-13,17,794.13159018759
SC10,2023-12-13,18,1745.7272853535355
SC10,2023-12-13,19,3184.6866031746026
SC10,2023-12-13,20,4777.794515873016
SC10,2023-12-13,21,4687.692573593074
SC10,2023-12-13,22,4255.3998299755785
SC10,2023-12-13,23,4102.327968253969
SC10,2023-12-14,0,4037.667146825398
SC10,2023-12-14,1,1657.7787694805197
SC10,2023-12-14,2,2105.426353896105
SC10,2023-12-14,3,1832.2642281884785
SC10,2023-12-14,4,2066.9069246031745
SC10,2023-12-14,5,2198.888519841269
SC10,2023-12-14,6,613.2036428571431
SC10,2023-12-14,7,136.2522380952381
SC10,2023-12-14,8,350.24733333333336
SC10,2023-12-14,9,552.5935238095238
SC10,2023-12-14,10,1414.9504397546898
SC10,2023-12-14,11,1229.023476273726
SC10,2023-12-14,12,1044.58098992674
SC10,2023-12-14,13,1252.4760505050504
SC10,2023-12-14,14,600.6791825396826
SC10,2023-12-14,15,101.46626381951384
SC10,2023-12-14,16,227.8967936507936
SC10,2023-12-14,17,578.5560436507936
SC10,2023-12-14,18,1702.825413419913
SC10,2023-12-14,19,3022.36687085137
SC10,2023-12-14,20,4816.943007936508
SC10,2023-12-14,21,4687.530035714286
SC10,2023-12-14,22,4144.926672438672
SC10,2023-12-14,23,4090.1286547619047
SC10,2023-12-15,0,3389.038023809524
SC10,2023-12-15,1,1781.3275930735929
SC10,2023-12-15,2,2179.00251984127
SC10,2023-12-15,3,1888.1209047619047
SC10,2023-12-15,4,2014.9558311688315
SC10,2023-12-15,5,2199.001722222222
SC10,2023-12-15,6,736.5269722222221
SC10,2023-12-15,7,188.6055238095238
SC10,2023-12-15,8,486.50943650793647
SC10,2023-12-15,9,585.8421818181818
SC10,2023-12-15,10,1215.861198412698
SC10,2023-12-15,11,1281.2828095238096
SC10,2023-12-15,12,1030.4223214285712
SC10,2023-12-15,13,1028.1702182539682
SC10,2023-12-15,14,490.5187976190476
SC10,2023-12-15,15,414.5748316781259
SC10,2023-12-15,16,534.2009166666666
SC10,2023-12-15,17,875.3526904761908
SC10,2023-12-15,18,1873.4249365079363
SC10,2023-12-15,19,2917.001166666666
SC10,2023-12-15,20,4923.394448412698
SC10,2023-12-15,21,4758.404416666666
SC10,2023-12-15,22,4684.421381673881
SC10,2023-12-15,23,4423.3234722222205
SC10,2023-12-16,0,2793.306857142858
SC10,2023-12-16,1,1925.3093253968252
SC10,2023-12-16,2,2410.303670995671
SC10,2023-12-16,3,2103.9165
SC10,2023-12-16,4,2078.59036904762
SC10,2023-12-16,5,2001.9476666666667
SC10,2023-12-16,6,240.2905670995672
SC10,2023-12-16,7,409.2049523809525
SC10,2023-12-16,8,975.0405793650798
SC10,2023-12-16,9,648.7612936507936
SC10,2023-12-16,10,946.219746031746
SC10,2023-12-16,11,1374.6595595238098
SC10,2023-12-16,12,1031.8230317460318
SC10,2023-12-16,13,1392.2574642857146
SC10,2023-12-16,14,507.0833531746032
SC10,2023-12-16,15,454.28984920634895
SC10,2023-12-16,16,774.2213253968253
SC10,2023-12-16,17,1458.9439444444445
SC10,2023-12-16,18,2089.9037063492065
SC10,2023-12-16,19,2670.640237012986
SC10,2023-12-16,20,5073.59094047619
SC10,2023-12-16,21,4847.962007936509
SC10,2023-12-16,22,4525.720809523809
SC10,2023-12-16,23,4620.586722222221
SC10,2023-12-17,0,3627.75532936508
SC10,2023-12-17,1,1525.3892222222223
SC10,2023-12-17,2,2252.9961626984123
SC10,2023-12-17,3,1954.216242063492
SC10,2023-12-17,4,1769.7902633477636
SC10,2023-12-17,5,2047.79124025974
SC10,2023-12-17,6,659.1101385281386
SC10,2023-12-17,7,245.66976190476188
SC10,2023-12-17,8,505.9658484848485
SC10,2023-12-17,9,725.9385952380951
SC10,2023-12-17,10,1276.058142857143
SC10,2023-12-17,11,1331.9113333333337
SC10,2023-12-17,12,956.8637182539682
SC10,2023-12-17,13,956.1991111111108
SC10,2023-12-17,14,653.3826190476191
SC10,2023-12-17,15,321.437380952381
SC10,2023-12-17,16,221.35173376623376
SC10,2023-12-17,17,924.9883134920632
SC10,2023-12-17,18,1852.6989502164504
SC10,2023-12-17,19,3124.883042207792
SC10,2023-12-17,20,4845.473
SC10,2023-12-17,21,4718.031964285716
SC10,2023-12-17,22,4155.369563492064
SC10,2023-12-17,23,4503.618301587303
SC10,2023-12-18,0,3343.272896825397
SC10,2023-12-18,1,1811.3914722222223
SC10,2023-12-18,2,2019.4672698412692
SC10,2023-12-18,3,1849.826694444445
SC10,2023-12-18,4,1996.616873015873
SC10,2023-12-18,5,1799.8773650793646
SC10,2023-12-18,6,310.0694087301587
SC10,2023-12-18,7,175.54642857142855
SC10,2023-12-18,8,450.3239682539681
SC10,2023-12-18,9,404.96085317460313
SC10,2023-12-18,10,1203.3649682539683
SC10,2023-12-18,11,1405.4145952380954
SC10,2023-12-18,12,656.7153571428572
SC10,2023-12-18,13,934.723761904762
SC10,2023-12-18,14,568.2563571428573
SC10,2023-12-18,15,291.9687301587302
SC10,2023-12-18,16,219.33127380952365
SC10,2023-12-18,17,712.7064166666667
SC10,2023-12-18,18,1950.0928214285711
SC10,2023-12-18,19,2888.011875541126
SC10,2023-12-18,20,4736.635996031745
SC10,2023-12-18,21,4935.99917063492
SC10,2023-12-18,22,4546.289765873016
SC10,2023-12-18,23,4406.845479437229
SC10,2023-12-19,0,3836.761396825396
SC10,2023-12-19,1,1669.3436944444445
SC10,2023-12-19,2,2196.5584523809525
SC10,2023-12-19,3,1693.7372896825398
SC10,2023-12-19,4,1861.2328928571428
SC10,2023-12-19,5,1840.4888253968256
SC10,2023-12-19,6,349.4322261904761
SC10,2023-12-19,7,91.82114285714282
SC10,2023-12-19,8,379.720740981241
SC10,2023-12-19,9,406.0540674603175
SC10,2023-12-19,10,998.1589523809524
SC10,2023-12-19,11,1178.2024285714292
SC10,2023-12-19,12,991.5901904761906
SC10,2023-12-19,13,1080.7877857142855
SC10,2023-12-19,14,647.6287857142856
SC10,2023-12-19,15,362.5457734487734
SC10,2023-12-19,16,279.54971428571434
SC10,2023-12-19,17,724.9179047619047
SC10,2023-12-19,18,1659.865852092352
SC10,2023-12-19,19,2970.9299642857145
SC10,2023-12-19,20,5126.61669047619
SC10,2023-12-19,21,4948.573787878788
SC10,2023-12-19,22,4474.835214285714
SC10,2023-12-19,23,4589.333845238096
SC10,2023-12-20,0,3269.9011810966813
SC10,2023-12-20,1,1393.98983982684
SC10,2023-12-20,2,1977.2974930902435
SC10,2023-12-20,3,1930.9840454545451
SC10,2023-12-20,4,2232.91910064935
SC10,2023-12-20,5,2132.750377705627
SC10,2023-12-20,6,584.8893769841271
SC10,2023-12-20,7,63.58780519480522
SC10,2023-12-20,8,351.38231746031744
SC10,2023-12-20,9,447.3191010101011
SC10,2023-12-20,10,1348.928192640693
SC10,2023-12-20,11,1453.7518394660897
SC10,2023-12-20,12,1025.700056277056
SC10,2023-12-20,13,1161.8499826839827
SC10,2023-12-20,14,893.1860238095236
SC10,2023-12-20,15,286.4425476190476
SC10,2023-12-20,16,253.1441911976912
SC10,2023-12-20,17,794.13159018759
SC10,2023-12-20,18,1745.7272853535355
SC10,2023-12-20,19,3184.6866031746026
SC10,2023-12-20,20,4777.794515873016
SC10,2023-12-20,21,4687.692573593074
SC10,2023-12-20,22,4255.3998299755785
SC10,2023-12-20,23,4102.327968253969
SC10,2023-12-21,0,4037.667146825398
SC10,2023-12-21,1,1657.7787694805197
SC10,2023-12-21,2,2105.426353896105
SC10,2023-12-21,3,1832.2642281884785
SC10,2023-12-21,4,2066.9069246031745
SC10,2023-12-21,5,2198.888519841269
SC10,2023-12-21,6,613.2036428571431
SC10,2023-12-21,7,136.2522380952381
SC10,2023-12-21,8,350.24733333333336
SC10,2023-12-21,9,552.5935238095238
SC10,2023-12-21,10,1414.9504397546898
SC10,2023-12-21,11,1229.023476273726
SC10,2023-12-21,12,1044.58098992674
SC10,2023-12-21,13,1252.4760505050504
SC10,2023-12-21,14,600.6791825396826
SC10,2023-12-21,15,101.46626381951384
SC10,2023-12-21,16,227.8967936507936
