center,日期,hour,value
SC32,2023/11/14,18,130.0
SC32,2023/11/24,10,87.0
SC32,2023/11/12,15,162.0
SC32,2023/11/6,8,142.0
SC32,2023/11/29,13,101.0
SC32,2023/11/1,10,185.875
SC32,2023/11/29,23,106.0
SC32,2023/11/17,12,51.0
SC32,2023/11/9,22,123.0
SC32,2023/11/14,15,186.0
SC32,2023/11/29,14,147.0
SC32,2023/11/25,15,102.0
SC32,2023/11/7,0,77.0
SC32,2023/11/15,9,113.0
SC32,2023/11/3,12,10.0
SC32,2023/11/11,21,432.5
SC32,2023/11/26,12,90.0
SC32,2023/11/15,1,0.0
SC32,2023/11/16,15,206.0
SC32,2023/11/3,15,308.0
SC32,2023/11/19,23,115.0
SC32,2023/11/11,5,348.0
SC32,2023/11/23,19,254.0
SC32,2023/11/1,5,361.0
SC32,2023/11/3,21,432.5
SC32,2023/11/21,20,245.0
SC32,2023/11/11,12,151.125
SC32,2023/11/26,14,122.0
SC32,2023/11/25,21,98.0
SC32,2023/11/6,1,0.0
SC32,2023/11/9,17,64.0
SC32,2023/11/25,12,108.0
SC32,2023/11/9,10,101.0
SC32,2023/11/25,16,60.0
SC32,2023/11/30,22,233.0
SC32,2023/11/24,12,62.0
SC32,2023/11/11,16,280.875
SC32,2023/11/7,9,144.0
SC32,2023/11/24,13,5.0
SC32,2023/11/1,13,376.0
SC32,2023/11/14,20,288.0
SC32,2023/11/17,0,32.0
SC32,2023/11/11,6,430.0
SC32,2023/11/1,4,312.0
SC32,2023/11/21,18,205.0
SC32,2023/11/29,11,51.0
SC32,2023/11/8,23,214.0
SC32,2023/11/8,13,16.0
SC32,2023/11/2,19,401.375
SC32,2023/11/2,11,174.0
SC32,2023/11/13,19,247.0
SC32,2023/11/26,15,78.0
SC32,2023/11/6,19,208.0
SC32,2023/11/2,16,280.875
SC32,2023/11/12,20,198.0
SC32,2023/11/1,23,156.0
SC32,2023/11/2,13,291.0
SC32,2023/11/13,11,90.0
SC32,2023/11/17,16,104.0
SC32,2023/11/15,15,171.0
SC32,2023/11/28,16,189.0
SC32,2023/11/1,9,198.0
SC32,2023/11/17,19,109.0
SC32,2023/11/26,17,42.0
SC32,2023/11/3,13,194.0
SC32,2023/11/2,21,432.5
SC32,2023/11/29,12,104.0
SC32,2023/11/19,19,93.0
SC32,2023/11/11,13,339.0
SC32,2023/11/14,13,52.0
SC32,2023/11/21,21,240.0
SC32,2023/11/2,3,245.0
SC32,2023/11/27,16,107.0
SC32,2023/11/25,1,0.0
SC32,2023/11/19,0,4.0
SC32,2023/11/24,9,78.0
SC32,2023/11/7,15,253.0
SC32,2023/11/9,18,335.875
SC32,2023/11/2,4,170.0
SC32,2023/11/14,23,149.0
SC32,2023/11/3,1,29.375
SC32,2023/11/20,13,6.0
SC32,2023/11/21,12,61.0
SC32,2023/11/20,23,109.0
SC32,2023/11/26,9,72.0
SC32,2023/11/22,23,83.0
SC32,2023/11/13,15,299.0
SC32,2023/11/23,15,266.0
SC32,2023/11/10,19,152.0
SC32,2023/11/16,19,200.0
SC32,2023/11/14,8,78.0
SC32,2023/11/13,5,462.0
SC32,2023/11/20,1,0.0
SC32,2023/11/7,17,48.0
SC32,2023/11/23,10,63.0
SC32,2023/11/30,0,129.0
SC32,2023/11/5,1,0.0
SC32,2023/11/20,8,57.0
SC32,2023/11/9,12,93.0
SC32,2023/11/3,18,99.0
SC32,2023/11/17,8,42.0
SC32,2023/11/19,15,190.0
SC32,2023/11/21,10,35.0
SC32,2023/11/9,15,163.0
SC32,2023/11/6,17,49.0
SC32,2023/11/20,22,91.0
SC32,2023/11/16,18,73.0
SC32,2023/11/12,6,371.0
SC32,2023/11/29,15,157.0
SC32,2023/11/6,11,56.0
SC32,2023/11/29,16,162.0
SC32,2023/11/13,4,160.0
SC32,2023/11/30,14,315.0
SC32,2023/11/30,16,130.0
SC32,2023/11/12,14,170.0
SC32,2023/11/19,11,91.0
SC32,2023/11/7,11,110.0
SC32,2023/11/9,21,271.0
SC32,2023/11/27,21,203.0
SC32,2023/11/1,15,331.0
SC32,2023/11/27,12,79.0
SC32,2023/11/5,8,198.0
SC32,2023/11/2,20,318.0
SC32,2023/11/2,2,291.0
SC32,2023/11/14,9,89.0
SC32,2023/11/6,23,172.0
SC32,2023/11/13,16,126.0
SC32,2023/11/27,8,51.0
SC32,2023/11/18,10,61.0
SC32,2023/11/6,13,0.0
SC32,2023/11/29,20,162.0
SC32,2023/11/18,17,30.0
SC32,2023/11/29,22,264.0
SC32,2023/11/28,10,95.0
SC32,2023/11/10,11,126.0
SC32,2023/11/13,3,74.0
SC32,2023/11/7,19,188.0
SC32,2023/11/20,9,120.0
SC32,2023/11/13,0,40.0
SC32,2023/11/21,1,0.0
SC32,2023/11/24,23,103.0
SC32,2023/11/29,21,215.0
SC32,2023/11/15,10,60.0
SC32,2023/11/4,16,235.0
SC32,2023/11/11,9,198.0
SC32,2023/11/25,23,122.0
SC32,2023/11/27,1,0.0
SC32,2023/11/8,14,221.0
SC32,2023/11/11,4,491.0
SC32,2023/11/3,0,290.0
SC32,2023/11/12,3,592.0
SC32,2023/11/5,22,185.0
SC32,2023/11/26,16,62.0
SC32,2023/11/16,20,177.0
SC32,2023/11/25,13,29.0
SC32,2023/11/22,13,5.0
SC32,2023/11/11,1,29.375
SC32,2023/11/25,0,15.0
SC32,2023/11/14,22,186.0
SC32,2023/11/25,18,102.0
SC32,2023/11/21,17,42.0
SC32,2023/11/18,1,0.0
SC32,2023/11/17,11,103.0
SC32,2023/11/21,11,89.0
SC32,2023/11/24,11,138.0
SC32,2023/11/8,20,270.0
SC32,2023/11/12,2,489.0
SC32,2023/11/13,14,318.0
SC32,2023/11/23,11,128.0
SC32,2023/11/17,1,0.0
SC32,2023/11/24,15,107.0
SC32,2023/11/11,18,322.0
SC32,2023/11/6,9,109.0
SC32,2023/11/5,18,191.0
SC32,2023/11/4,20,234.0
SC32,2023/11/1,19,401.375
SC32,2023/11/15,17,74.0
SC32,2023/11/16,11,93.0
SC32,2023/11/28,15,165.0
SC32,2023/11/5,14,189.0
SC32,2023/11/27,14,80.0
SC32,2023/11/22,11,80.0
SC32,2023/11/29,1,0.0
SC32,2023/11/26,1,0.0
SC32,2023/11/2,1,29.375
SC32,2023/11/15,18,93.0
SC32,2023/11/4,9,148.0
SC32,2023/11/25,14,143.0
SC32,2023/11/4,18,189.0
SC32,2023/11/6,15,209.0
SC32,2023/11/20,19,215.0
SC32,2023/11/20,11,100.0
SC32,2023/11/23,23,165.0
SC32,2023/11/11,0,215.0
SC32,2023/11/7,8,184.0
SC32,2023/11/23,8,41.0
SC32,2023/11/2,15,260.0
SC32,2023/11/2,5,153.5
SC32,2023/11/12,21,263.0
SC32,2023/11/22,16,155.0
SC32,2023/11/14,16,110.0
SC32,2023/11/10,14,188.0
SC32,2023/11/13,10,39.0
SC32,2023/11/1,3,442.0
SC32,2023/11/17,9,102.0
SC32,2023/11/2,12,16.0
SC32,2023/11/12,8,208.0
SC32,2023/11/13,9,56.0
SC32,2023/11/1,7,392.0
SC32,2023/11/16,13,0.0
SC32,2023/11/22,15,155.0
SC32,2023/11/15,14,85.0
SC32,2023/11/16,16,86.0
SC32,2023/11/22,20,197.0
SC32,2023/11/18,14,136.0
SC32,2023/11/10,16,97.0
SC32,2023/11/9,9,187.0
SC32,2023/11/14,2,45.0
SC32,2023/11/18,23,114.0
SC32,2023/11/14,11,64.0
SC32,2023/11/1,6,558.0
SC32,2023/11/3,23,287.125
SC32,2023/11/26,23,134.0
SC32,2023/11/9,8,195.0
SC32,2023/11/1,1,29.375
SC32,2023/11/20,20,195.0
SC32,2023/11/5,10,105.0
SC32,2023/11/13,2,16.0
SC32,2023/11/23,20,262.0
SC32,2023/11/10,15,181.0
SC32,2023/11/30,15,180.0
SC32,2023/11/9,1,0.0
SC32,2023/11/19,10,37.0
SC32,2023/11/24,8,55.0
SC32,2023/11/12,4,354.0
SC32,2023/11/29,19,260.0
SC32,2023/11/6,22,221.0
SC32,2023/11/12,13,236.0
SC32,2023/11/12,23,159.0
SC32,2023/11/7,23,267.0
SC32,2023/11/19,12,56.0
SC32,2023/11/30,18,218.0
SC32,2023/11/22,0,17.0
SC32,2023/11/11,14,325.0
SC32,2023/11/16,17,8.0
SC32,2023/11/22,19,254.0
SC32,2023/11/13,20,116.0
SC32,2023/11/22,9,110.0
SC32,2023/11/7,12,79.0
SC32,2023/11/28,17,7.0
SC32,2023/11/6,14,193.0
SC32,2023/11/5,9,141.0
SC32,2023/11/7,14,286.0
SC32,2023/11/14,21,194.0
SC32,2023/11/3,3,39.0
SC32,2023/11/11,3,541.0
SC32,2023/11/30,17,14.0
SC32,2023/11/13,18,159.0
SC32,2023/11/6,0,4.0
SC32,2023/11/12,17,111.625
SC32,2023/11/23,14,110.0
SC32,2023/11/5,19,174.0
SC32,2023/11/6,16,116.0
SC32,2023/11/8,17,23.0
SC32,2023/11/8,10,111.0
SC32,2023/11/22,21,211.0
SC32,2023/11/20,12,56.0
SC32,2023/11/20,21,126.0
SC32,2023/11/28,12,69.0
SC32,2023/11/4,21,224.0
SC32,2023/11/12,10,185.875
SC32,2023/11/14,12,22.0
SC32,2023/11/1,20,477.0
SC32,2023/11/2,8,297.0
SC32,2023/11/21,15,123.0
SC32,2023/11/28,21,205.0
SC32,2023/11/4,12,145.0
SC32,2023/11/14,0,3.0
SC32,2023/11/17,20,430.0
SC32,2023/11/15,11,71.0
SC32,2023/11/25,11,71.0
SC32,2023/11/28,14,115.0
SC32,2023/11/16,23,78.0
SC32,2023/11/5,11,86.0
SC32,2023/11/27,10,88.0
SC32,2023/11/20,15,108.0
SC32,2023/11/3,19,371.0
SC32,2023/11/8,12,78.0
SC32,2023/11/17,21,211.0
SC32,2023/11/21,14,170.0
SC32,2023/11/19,20,194.0
SC32,2023/11/8,16,169.0
SC32,2023/11/24,19,177.0
SC32,2023/11/13,21,310.0
SC32,2023/11/23,21,193.0
SC32,2023/11/8,8,197.0
SC32,2023/11/4,10,172.0
SC32,2023/11/26,8,78.0
SC32,2023/11/12,1,29.375
SC32,2023/11/10,17,111.625
SC32,2023/11/8,1,0.0
SC32,2023/11/26,11,47.0
SC32,2023/11/24,0,21.0
SC32,2023/11/18,11,74.0
SC32,2023/11/21,19,173.0
SC32,2023/11/29,0,62.0
SC32,2023/11/10,10,137.0
SC32,2023/11/16,10,47.0
SC32,2023/11/2,0,316.125
SC32,2023/11/27,0,65.0
SC32,2023/11/27,17,26.0
SC32,2023/11/17,18,133.0
SC32,2023/11/18,16,120.0
SC32,2023/11/17,13,1.0
SC32,2023/11/3,14,187.0
SC32,2023/11/15,19,174.0
SC32,2023/11/28,18,104.0
SC32,2023/11/29,8,27.0
SC32,2023/11/23,12,57.0
SC32,2023/11/30,10,109.0
SC32,2023/11/24,16,126.0
SC32,2023/11/4,17,55.0
SC32,2023/11/1,16,280.875
SC32,2023/11/20,0,3.0
SC32,2023/11/26,19,134.0
SC32,2023/11/4,15,322.0
SC32,2023/11/23,9,130.0
SC32,2023/11/21,13,8.0
SC32,2023/11/26,10,58.0
SC32,2023/11/22,12,51.0
SC32,2023/11/19,21,127.0
SC32,2023/11/27,15,235.0
SC32,2023/11/21,23,142.0
SC32,2023/11/25,22,55.0
SC32,2023/11/28,9,121.0
SC32,2023/11/16,9,125.0
SC32,2023/11/23,1,0.0
SC32,2023/11/17,23,108.0
SC32,2023/11/30,12,62.0
SC32,2023/11/9,20,269.0
SC32,2023/11/30,21,236.0
SC32,2023/11/15,22,122.0
SC32,2023/11/13,1,29.375
SC32,2023/11/3,22,407.0
SC32,2023/11/30,9,133.0
SC32,2023/11/25,9,97.0
SC32,2023/11/3,9,127.0
SC32,2023/11/19,17,40.0
SC32,2023/11/7,1,0.0
SC32,2023/11/21,22,204.0
SC32,2023/11/9,11,75.0
SC32,2023/11/10,20,498.875
SC32,2023/11/9,19,195.0
SC32,2023/11/18,8,42.0
SC32,2023/11/9,16,207.0
SC32,2023/11/17,15,147.0
SC32,2023/11/4,14,268.0
SC32,2023/11/15,21,115.0
SC32,2023/11/18,20,108.0
SC32,2023/11/14,19,164.0
SC32,2023/11/5,17,24.0
SC32,2023/11/25,19,147.0
SC32,2023/11/19,9,97.0
SC32,2023/11/3,11,97.0
SC32,2023/11/11,11,194.0
SC32,2023/11/30,23,129.0
SC32,2023/11/4,23,184.0
SC32,2023/11/11,19,401.375
SC32,2023/11/15,16,177.0
SC32,2023/11/11,7,307.0
SC32,2023/11/3,17,42.0
SC32,2023/11/28,23,104.0
SC32,2023/11/11,10,185.875
SC32,2023/11/3,10,143.0
SC32,2023/11/5,12,110.0
SC32,2023/11/4,13,16.0
SC32,2023/11/11,17,111.625
SC32,2023/11/7,21,236.0
SC32,2023/11/2,7,118.0
SC32,2023/11/2,22,329.0
SC32,2023/11/24,22,117.0
SC32,2023/11/12,11,194.0
SC32,2023/11/9,0,18.0
SC32,2023/11/29,9,123.0
SC32,2023/11/8,11,136.0
SC32,2023/11/8,19,266.0
SC32,2023/11/2,9,198.0
SC32,2023/11/12,19,397.0
SC32,2023/11/12,12,10.0
SC32,2023/11/8,21,314.0
SC32,2023/11/15,8,44.0
SC32,2023/11/1,22,432.0
SC32,2023/11/9,23,149.0
SC32,2023/11/5,0,134.0
SC32,2023/11/26,20,164.0
SC32,2023/11/17,22,240.0
SC32,2023/11/15,12,52.0
SC32,2023/11/21,8,80.0
SC32,2023/11/27,9,144.0
SC32,2023/11/5,20,130.0
SC32,2023/11/22,22,162.0
SC32,2023/11/10,18,75.0
SC32,2023/11/6,10,94.0
SC32,2023/11/13,13,189.0
SC32,2023/11/13,23,189.0
SC32,2023/11/19,18,135.0
SC32,2023/11/11,22,468.5
SC32,2023/11/10,9,158.0
SC32,2023/11/25,10,59.0
SC32,2023/11/5,21,112.0
SC32,2023/11/19,8,24.0
SC32,2023/11/28,13,3.0
SC32,2023/11/25,8,59.0
SC32,2023/11/28,19,241.0
SC32,2023/11/3,8,255.0
SC32,2023/11/30,11,102.0
SC32,2023/11/30,19,401.375
SC32,2023/11/8,9,145.0
SC32,2023/11/24,18,124.0
SC32,2023/11/11,8,314.0
SC32,2023/11/4,11,74.0
SC32,2023/11/27,23,87.0
SC32,2023/11/19,22,115.0
SC32,2023/11/17,10,53.0
SC32,2023/11/4,19,401.375
SC32,2023/11/1,18,335.875
SC32,2023/11/30,1,26.0
SC32,2023/11/10,8,113.0
SC32,2023/11/12,0,206.0
SC32,2023/11/9,14,267.0
SC32,2023/11/16,8,15.0
SC32,2023/11/14,10,82.0
SC32,2023/11/18,22,81.0
SC32,2023/11/14,17,55.0
SC32,2023/11/21,9,124.0
SC32,2023/11/8,0,42.0
SC32,2023/11/28,11,81.0
SC32,2023/11/26,22,118.0
SC32,2023/11/22,17,64.0
SC32,2023/11/20,10,69.0
SC32,2023/11/20,17,26.0
SC32,2023/11/4,1,0.0
SC32,2023/11/12,9,186.0
SC32,2023/11/15,20,253.0
SC32,2023/11/28,1,0.0
SC32,2023/11/17,17,15.0
SC32,2023/11/22,10,89.0
SC32,2023/11/23,16,250.0
SC32,2023/11/6,20,256.0
SC32,2023/11/5,13,2.0
SC32,2023/11/5,4,4.0
SC32,2023/11/2,17,81.0
SC32,2023/11/5,23,162.0
SC32,2023/11/22,14,140.0
SC32,2023/11/15,0,8.0
SC32,2023/11/14,14,122.0
SC32,2023/11/27,18,155.0
SC32,2023/11/20,14,265.0
SC32,2023/11/10,12,65.0
SC32,2023/11/16,21,233.0
SC32,2023/11/2,10,185.875
SC32,2023/11/16,12,73.0
SC32,2023/11/13,8,117.0
SC32,2023/11/29,10,100.0
SC32,2023/11/10,21,432.5
SC32,2023/11/7,16,136.0
SC32,2023/11/29,17,43.0
SC49,2023/11/6,16,0.0
SC49,2023/11/30,7,0.0
SC49,2023/11/2,22,401.375
SC49,2023/11/23,2,522.0
SC49,2023/11/8,1,900.0
SC49,2023/11/10,10,129.0
SC49,2023/11/27,12,334.0
SC49,2023/11/21,3,849.0
SC49,2023/11/15,13,611.0
SC49,2023/11/1,21,984.0
SC49,2023/11/10,2,536.0
SC49,2023/11/16,2,822.0
SC49,2023/11/18,16,0.0
SC49,2023/11/19,21,791.0
SC49,2023/11/4,18,0.0
SC49,2023/11/3,14,370.0
SC49,2023/11/7,1,773.0
SC49,2023/11/26,6,11.0
SC49,2023/11/8,17,0.0
SC49,2023/11/24,2,354.0
SC49,2023/11/14,12,422.0
SC49,2023/11/2,8,0.0
SC49,2023/11/11,3,1260.0
SC49,2023/11/8,10,121.0
SC49,2023/11/22,12,64.0
SC49,2023/11/22,16,0.0
SC49,2023/11/20,12,16.0
SC49,2023/11/1,2,639.0
SC49,2023/11/7,2,388.0
SC49,2023/11/7,20,715.0
SC49,2023/11/14,16,0.0
SC49,2023/11/27,22,270.0
SC49,2023/11/23,20,591.0
SC49,2023/11/16,14,166.0
SC49,2023/11/20,21,887.0
SC49,2023/11/20,16,0.0
SC49,2023/11/22,21,946.0
SC49,2023/11/26,12,430.0
SC49,2023/11/13,10,220.0
SC49,2023/11/13,17,0.0
SC49,2023/11/10,22,213.0
SC49,2023/11/16,22,187.0
SC49,2023/11/18,18,0.0
SC49,2023/11/29,4,622.0
SC49,2023/11/2,23,120.0
SC49,2023/11/9,21,490.0
SC49,2023/11/13,5,799.0
SC49,2023/11/27,11,109.0
SC49,2023/11/20,8,0.0
SC49,2023/11/2,6,57.0
SC49,2023/11/4,0,194.0
SC49,2023/11/9,12,50.0
SC49,2023/11/16,7,0.0
SC49,2023/11/28,0,276.0
SC49,2023/11/23,10,105.0
SC49,2023/11/10,0,127.0
SC49,2023/11/22,1,518.0
SC49,2023/11/14,1,952.0
SC49,2023/11/1,12,307.0
SC49,2023/11/24,12,75.0
SC49,2023/11/11,16,0.0
SC49,2023/11/7,10,143.0
SC49,2023/11/14,8,0.0
SC49,2023/11/22,8,0.0
SC49,2023/11/16,17,0.0
SC49,2023/11/9,16,0.0
SC49,2023/11/10,17,0.0
SC49,2023/11/16,10,79.0
SC49,2023/11/26,8,0.0
SC49,2023/11/21,11,180.0
SC49,2023/11/10,19,311.0
SC49,2023/11/17,9,49.0
SC49,2023/11/21,19,174.0
SC49,2023/11/5,8,0.0
SC49,2023/11/1,5,679.0
SC49,2023/11/24,5,611.0
SC49,2023/11/2,20,766.0
SC49,2023/11/17,1,385.0
SC49,2023/11/28,3,495.0
SC49,2023/11/7,11,351.0
SC49,2023/11/23,11,276.0
SC49,2023/11/13,16,0.0
SC49,2023/11/19,12,90.0
SC49,2023/11/15,11,172.0
SC49,2023/11/28,18,0.0
SC49,2023/11/23,19,259.0
SC49,2023/11/20,1,241.0
SC49,2023/11/24,21,876.0
SC49,2023/11/19,14,72.0
SC49,2023/11/15,23,117.0
SC49,2023/11/28,22,199.0
SC49,2023/11/22,9,114.0
SC49,2023/11/6,13,558.0
SC49,2023/11/21,22,196.0
SC49,2023/11/10,20,896.0
SC49,2023/11/16,20,752.0
SC49,2023/11/9,19,279.0
SC49,2023/11/12,1,954.0
SC49,2023/11/3,3,1090.0
SC49,2023/11/24,20,657.0
SC49,2023/11/25,3,498.0
SC49,2023/11/14,21,749.0
SC49,2023/11/5,11,169.0
SC49,2023/11/7,14,141.0
SC49,2023/11/26,2,743.0
SC49,2023/11/18,20,572.0
SC49,2023/11/7,3,1416.0
SC49,2023/11/6,14,131.0
SC49,2023/11/26,1,430.0
SC49,2023/11/19,2,254.0
SC49,2023/11/1,16,0.0
SC49,2023/11/8,8,0.0
SC49,2023/11/13,18,0.0
SC49,2023/11/5,9,8.0
SC49,2023/11/29,22,199.0
SC49,2023/11/7,21,726.0
SC49,2023/11/24,16,0.0
SC49,2023/11/2,7,0.0
SC49,2023/11/15,6,61.0
SC49,2023/11/18,1,379.0
SC49,2023/11/4,10,196.0
SC49,2023/11/7,12,193.0
SC49,2023/11/23,21,631.0
SC49,2023/11/16,0,207.0
SC49,2023/11/15,4,887.0
SC49,2023/11/27,5,491.0
SC49,2023/11/17,15,27.0
SC49,2023/11/1,15,27.5
SC49,2023/11/23,12,225.0
SC49,2023/11/12,8,0.0
SC49,2023/11/19,20,559.0
SC49,2023/11/27,10,69.0
SC49,2023/11/23,3,703.0
SC49,2023/11/18,8,0.0
SC49,2023/11/29,0,54.0
SC49,2023/11/30,22,182.0
SC49,2023/11/9,4,1122.5
SC49,2023/11/14,3,973.0
SC49,2023/11/22,3,1340.0
SC49,2023/11/17,22,191.0
SC49,2023/11/9,23,56.0
SC49,2023/11/9,13,554.0
SC49,2023/11/24,18,0.0
SC49,2023/11/27,19,69.0
SC49,2023/11/6,19,288.0
SC49,2023/11/29,6,0.0
SC49,2023/11/30,0,280.0
SC49,2023/11/13,15,5.0
SC49,2023/11/5,19,240.0
SC49,2023/11/12,17,0.0
SC49,2023/11/23,14,219.0
SC49,2023/11/1,20,722.0
SC49,2023/11/20,9,85.0
SC49,2023/11/2,2,900.0
SC49,2023/11/29,2,480.0
SC49,2023/11/30,3,882.0
SC49,2023/11/27,21,1177.0
SC49,2023/11/24,15,0.0
SC49,2023/11/16,8,0.0
SC49,2023/11/6,5,524.0
SC49,2023/11/14,11,236.0
SC49,2023/11/6,15,0.0
SC49,2023/11/20,11,458.0
SC49,2023/11/27,14,0.0
SC49,2023/11/20,19,186.0
SC49,2023/11/5,10,177.0
SC49,2023/11/1,6,9.0
SC49,2023/11/13,20,741.0
SC49,2023/11/15,21,646.0
SC49,2023/11/18,2,512.0
SC49,2023/11/2,15,0.0
SC49,2023/11/22,22,161.0
SC49,2023/11/7,13,620.0
SC49,2023/11/11,0,475.0
SC49,2023/11/8,18,0.0
SC49,2023/11/12,18,0.0
SC49,2023/11/4,22,277.0
SC49,2023/11/21,6,0.0
SC49,2023/11/15,8,0.0
SC49,2023/11/11,19,316.0
SC49,2023/11/3,11,301.0
SC49,2023/11/12,21,735.0
SC49,2023/11/28,14,189.0
SC49,2023/11/2,0,444.0
SC49,2023/11/12,10,228.0
SC49,2023/11/13,22,241.0
SC49,2023/11/9,0,124.0
SC49,2023/11/28,13,440.0
SC49,2023/11/11,10,321.75
SC49,2023/11/14,9,134.0
SC49,2023/11/9,18,0.0
SC49,2023/11/7,17,0.0
SC49,2023/11/26,18,0.0
SC49,2023/11/25,2,609.0
SC49,2023/11/3,2,988.0
SC49,2023/11/30,8,0.0
SC49,2023/11/16,1,849.0
SC49,2023/11/12,7,0.0
SC49,2023/11/21,16,0.0
SC49,2023/11/26,4,700.0
SC49,2023/11/23,9,39.0
SC49,2023/11/1,4,857.0
SC49,2023/11/6,11,390.0
SC49,2023/11/8,2,477.0
SC49,2023/11/12,20,950.0
SC49,2023/11/28,17,0.0
SC49,2023/11/5,22,233.0
SC49,2023/11/24,13,545.0
SC49,2023/11/1,23,375.375
SC49,2023/11/28,10,29.0
SC49,2023/11/23,6,14.0
SC49,2023/11/1,0,204.0
SC49,2023/11/15,19,193.0
SC49,2023/11/17,14,290.0
SC49,2023/11/10,15,9.0
SC49,2023/11/26,13,501.0
SC49,2023/11/9,8,0.0
SC49,2023/11/21,0,136.0
SC49,2023/11/12,16,0.0
SC49,2023/11/4,20,680.0
SC49,2023/11/24,1,545.0
SC49,2023/11/18,13,422.0
SC49,2023/11/1,1,351.0
SC49,2023/11/22,0,145.0
SC49,2023/11/14,6,103.0
SC49,2023/11/6,0,497.0
SC49,2023/11/16,15,27.5
SC49,2023/11/18,23,73.0
SC49,2023/11/20,13,354.0
SC49,2023/11/22,4,392.5
SC49,2023/11/22,13,443.0
SC49,2023/11/16,19,185.0
SC49,2023/11/7,5,591.0
SC49,2023/11/6,6,219.0
SC49,2023/11/20,6,388.0
SC49,2023/11/26,23,10.0
SC49,2023/11/22,6,107.0
SC49,2023/11/14,4,784.0
SC49,2023/11/2,3,1074.0
SC49,2023/11/14,13,577.0
SC49,2023/11/3,1,800.0
SC49,2023/11/20,23,3.0
SC49,2023/11/23,5,568.0
SC49,2023/11/21,21,817.0
SC49,2023/11/19,0,94.0
SC49,2023/11/23,23,3.0
SC49,2023/11/10,9,74.0
SC49,2023/11/10,11,463.0
SC49,2023/11/22,23,60.0
SC49,2023/11/11,1,940.0
SC49,2023/11/30,10,84.0
SC49,2023/11/25,0,289.0
SC49,2023/11/7,4,698.0
SC49,2023/11/23,13,402.0
SC49,2023/11/22,19,224.0
SC49,2023/11/13,2,869.0
SC49,2023/11/24,6,5.0
SC49,2023/11/16,9,135.0
SC49,2023/11/12,3,1402.0
SC49,2023/11/9,11,421.0
SC49,2023/11/20,4,824.0
SC49,2023/11/7,15,0.0
SC49,2023/11/21,12,295.0
SC49,2023/11/18,9,95.0
SC49,2023/11/14,19,162.0
SC49,2023/11/22,11,381.0
SC49,2023/11/7,23,135.0
SC49,2023/11/3,0,187.0
SC49,2023/11/23,4,672.0
SC49,2023/11/8,3,853.0
SC49,2023/11/29,9,23.0
SC49,2023/11/30,23,56.0
SC49,2023/11/28,4,700.0
SC49,2023/11/3,9,172.0
SC49,2023/11/30,12,89.0
SC49,2023/11/13,14,191.0
SC49,2023/11/2,16,0.0
SC49,2023/11/25,6,232.0
SC49,2023/11/19,5,493.0
SC49,2023/11/3,23,356.0
SC49,2023/11/5,7,0.0
SC49,2023/11/8,20,760.0
SC49,2023/11/24,4,744.0
SC49,2023/11/24,23,80.0
SC49,2023/11/25,23,30.0
SC49,2023/11/30,16,0.0
SC49,2023/11/12,14,542.875
SC49,2023/11/19,19,197.0
SC49,2023/11/1,9,304.75
SC49,2023/11/3,4,786.0
SC49,2023/11/3,13,574.0
SC49,2023/11/29,21,936.0
SC49,2023/11/24,9,48.0
SC49,2023/11/26,21,800.0
SC49,2023/11/24,3,1092.0
SC49,2023/11/5,5,552.0
SC49,2023/11/18,12,134.0
SC49,2023/11/18,21,847.0
SC49,2023/11/15,1,665.0
SC49,2023/11/27,1,205.0
SC49,2023/11/2,12,249.0
SC49,2023/11/25,4,718.0
SC49,2023/11/2,21,669.0
SC49,2023/11/19,11,361.0
SC49,2023/11/17,23,13.0
SC49,2023/11/1,3,1126.0
SC49,2023/11/20,10,46.0
SC49,2023/11/10,14,208.0
SC49,2023/11/21,17,0.0
SC49,2023/11/15,14,67.0
SC49,2023/11/5,1,621.0
SC49,2023/11/25,9,61.0
SC49,2023/11/17,4,667.0
SC49,2023/11/30,21,929.0
SC49,2023/11/28,12,277.0
SC49,2023/11/11,9,304.75
SC49,2023/11/13,1,739.0
SC49,2023/11/4,12,326.0
SC49,2023/11/22,10,129.0
SC49,2023/11/21,5,624.0
SC49,2023/11/28,21,1068.0
SC49,2023/11/4,21,685.0
SC49,2023/11/3,6,0.0
SC49,2023/11/21,1,365.0
SC49,2023/11/7,9,57.0
SC49,2023/11/12,2,840.0
SC49,2023/11/1,13,630.0
SC49,2023/11/3,7,0.0
SC49,2023/11/11,7,0.0
SC49,2023/11/28,9,71.0
SC49,2023/11/17,17,0.0
SC49,2023/11/26,3,411.0
SC49,2023/11/25,10,75.0
SC49,2023/11/19,8,0.0
SC49,2023/11/4,13,738.0
SC49,2023/11/15,16,0.0
SC49,2023/11/25,22,237.0
SC49,2023/11/4,9,101.0
SC49,2023/11/11,12,509.0
SC49,2023/11/23,0,358.0
SC49,2023/11/21,2,470.0
SC49,2023/11/11,21,728.0
SC49,2023/11/27,3,998.0
SC49,2023/11/3,12,309.0
SC49,2023/11/3,21,667.0
SC49,2023/11/17,16,0.0
SC49,2023/11/9,17,0.0
SC49,2023/11/25,21,527.0
SC49,2023/11/18,5,745.0
SC49,2023/11/9,10,118.0
SC49,2023/11/25,13,532.0
SC49,2023/11/11,23,375.375
SC49,2023/11/17,5,747.0
SC49,2023/11/12,12,558.0
SC49,2023/11/9,3,657.0
